learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1490.0,0.140625,3.954887183176147E-10,1490.0,93.2,85.41398541398543,51.428571428571466,81.62162162162163,1490.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1500.0,0.140625,3.954887183176147E-10,1500.0,93.2,85.36444679761183,50.72463768115946,81.47138964577658,1500.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1510.0,0.140625,3.954887183176147E-10,1510.0,93.2,85.24305555555557,50.364963503649676,81.11111111111113,1510.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1520.0,0.140625,3.954887183176147E-10,1520.0,93.4,85.53247083477645,50.74626865671647,81.3031161473088,1520.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1530.0,0.140625,3.954887183176147E-10,1530.0,93.60000000000001,85.8968708682239,50.76923076923081,81.71428571428572,1530.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1540.0,0.140625,3.954887183176147E-10,1540.0,93.60000000000001,86.00713636045619,51.51515151515156,82.02247191011237,1540.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1550.0,0.140625,3.954887183176147E-10,1550.0,93.7,86.23468335401773,52.272727272727316,82.35294117647061,1550.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1560.0,0.15625,4.5845000487234864E-10,1560.0,93.7,86.35323883131738,52.272727272727316,82.69230769230771,1560.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1570.0,0.15625,4.5845000487234864E-10,1570.0,93.8,86.51235642185867,53.731343283582056,82.77777777777776,1570.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1580.0,0.15625,4.5845000487234864E-10,1580.0,93.8,86.6251903753144,54.41176470588231,83.10626702997274,1580.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1590.0,0.15625,4.5845000487234864E-10,1590.0,93.7,86.43293996037559,54.347826086956566,82.88043478260872,1590.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1600.0,0.15625,4.5845000487234864E-10,1600.0,93.30000000000001,85.52127723944784,51.44927536231888,81.4404432132964,1600.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1610.0,0.15625,4.5845000487234864E-10,1610.0,93.30000000000001,85.48677780473434,51.44927536231888,81.33704735376045,1610.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1620.0,0.15625,4.5845000487234864E-10,1620.0,93.30000000000001,85.46927728088973,51.09489051094894,81.28491620111733,1620.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1630.0,0.15625,4.5845000487234864E-10,1630.0,93.30000000000001,85.5382782348929,52.14285714285718,81.49171270718233,1630.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1640.0,0.15625,4.5845000487234864E-10,1640.0,93.30000000000001,85.50448711846514,51.44927536231888,81.33704735376045,1640.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1650.0,0.15625,4.5845000487234864E-10,1650.0,93.2,85.2436319761815,50.72463768115946,80.95238095238096,1650.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1660.0,0.15625,4.5845000487234864E-10,1660.0,93.2,85.2436319761815,50.72463768115946,80.95238095238096,1660.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1670.0,0.171875,5.214112914270825E-10,1670.0,93.2,85.279154850302,49.253731343283626,81.05849582172702,1670.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1680.0,0.171875,5.214112914270825E-10,1680.0,93.30000000000001,85.50411077455648,50.7352941176471,81.3888888888889,1680.0,15576.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1690.0,0.171875,5.214112914270825E-10,1690.0,93.5,85.86833637707628,51.127819548872225,81.79271708683474,1690.0,16024.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1700.0,0.171875,5.214112914270825E-10,1700.0,93.2,85.1138353765324,48.48484848484853,80.57142857142858,1700.0,16024.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1710.0,0.171875,5.214112914270825E-10,1710.0,93.4,85.51379920369794,51.47058823529416,81.08882521489973,1710.0,16024.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1720.0,0.171875,5.214112914270825E-10,1720.0,93.8,86.40923120089785,53.383458646616496,82.38636363636363,1720.0,16024.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1730.0,0.171875,5.214112914270825E-10,1730.0,93.30000000000001,85.37922365859833,50.7352941176471,81.01983002832863,1730.0,16032.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1740.0,0.171875,5.214112914270825E-10,1740.0,93.30000000000001,85.24580055845747,49.62406015037598,80.63583815028903,1740.0,16032.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1750.0,0.171875,5.214112914270825E-10,1750.0,93.10000000000001,84.78540810386495,48.88888888888893,79.94186046511629,1750.0,16032.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1760.0,0.171875,5.214112914270825E-10,1760.0,93.10000000000001,84.78540810386495,48.5074626865672,79.94186046511629,1760.0,16032.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1770.0,0.1875,5.862158205774096E-10,1770.0,93.10000000000001,84.78540810386495,48.5074626865672,79.94186046511629,1770.0,16032.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1780.0,0.1875,5.862158205774096E-10,1780.0,92.7,84.01044358972113,47.101449275362356,78.96253602305477,1780.0,16040.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1790.0,0.1875,5.862158205774096E-10,1790.0,92.60000000000001,83.67361347059266,44.77611940298511,78.29912023460412,1790.0,16056.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1800.0,0.1875,5.862158205774096E-10,1800.0,91.8,82.00957441673725,38.80597014925377,75.95307917888564,1800.0,16056.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1810.0,0.1875,5.862158205774096E-10,1810.0,92.0,82.47282191948891,40.74074074074077,76.53958944281526,1810.0,16056.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1820.0,0.1875,5.862158205774096E-10,1820.0,92.0,82.64973280588521,39.39393939393943,77.01149425287358,1820.0,16056.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1830.0,0.1875,5.862158205774096E-10,1830.0,92.2,83.0458371009251,41.353383458646654,77.32558139534885,1830.0,16072.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1840.0,0.1875,5.862158205774096E-10,1840.0,92.2,82.9013363263302,41.353383458646654,76.64670658682635,1840.0,16072.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1850.0,0.1875,5.862158205774096E-10,1850.0,92.0,82.46559969840833,38.9312977099237,75.97597597597598,1850.0,16072.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1860.0,0.203125,6.511820376747185E-10,1860.0,92.10000000000001,82.6057088503915,38.281250000000036,75.98784194528876,1860.0,16072.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1870.0,0.203125,6.511820376747185E-10,1870.0,91.8,81.88845941468803,37.404580152671784,74.76923076923077,1870.0,16072.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1880.0,0.203125,6.511820376747185E-10,1880.0,91.7,81.67851308992982,36.641221374045834,74.5398773006135,1880.0,16080.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1890.0,0.203125,6.511820376747185E-10,1890.0,91.7,81.49782878135339,37.12121212121215,73.98119122257054,1890.0,16080.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1900.0,0.203125,6.511820376747185E-10,1900.0,92.10000000000001,82.30651389050645,38.75968992248065,75.15723270440252,1900.0,16080.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1910.0,0.203125,6.511820376747185E-10,1910.0,92.30000000000001,82.7518233786714,40.31007751937988,75.86206896551725,1910.0,16080.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1920.0,0.203125,6.511820376747185E-10,1920.0,92.2,82.56749508313965,39.062500000000036,75.62500000000001,1920.0,16080.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1930.0,0.203125,6.511820376747185E-10,1930.0,92.30000000000001,82.77975077602943,39.37007874015752,75.86206896551725,1930.0,16080.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1940.0,0.203125,6.511820376747185E-10,1940.0,92.30000000000001,82.65093684941014,38.88888888888892,75.47770700636943,1940.0,16080.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1950.0,0.203125,6.511820376747185E-10,1950.0,92.10000000000001,82.08746757604891,38.75968992248065,74.59807073954985,1950.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1960.0,0.21875,7.162129299508202E-10,1960.0,92.0,81.84516650251672,37.98449612403104,74.27652733118973,1960.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1970.0,0.21875,7.162129299508202E-10,1970.0,91.8,81.41777820078772,37.87878787878791,73.80191693290735,1970.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1980.0,0.21875,7.162129299508202E-10,1980.0,91.8,81.17755078618157,38.34586466165417,73.11475409836066,1980.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
1990.0,0.21875,7.162129299508202E-10,1990.0,91.7,80.86975762213393,38.518518518518555,72.51655629139074,1990.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2000.0,0.21875,7.162129299508202E-10,2000.0,91.60000000000001,80.5249003060373,40.00000000000003,71.81208053691277,2000.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2010.0,0.21875,7.162129299508202E-10,2010.0,92.30000000000001,82.27358534002487,44.604316546762625,74.91856677524432,2010.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2020.0,0.21875,7.162129299508202E-10,2020.0,92.2,82.29003473877802,45.0704225352113,75.23809523809526,2020.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2030.0,0.21875,7.162129299508202E-10,2030.0,92.10000000000001,82.10596890515711,44.75524475524479,75.00000000000001,2030.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2040.0,0.21875,7.162129299508202E-10,2040.0,91.4,80.63342220941126,40.27777777777781,72.78481012658229,2040.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2050.0,0.21875,7.162129299508202E-10,2050.0,91.3,80.4538305998652,40.00000000000003,72.55520504731862,2050.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2060.0,0.234375,7.812438222269218E-10,2060.0,91.0,79.94071366483162,39.189189189189214,72.13622291021672,2060.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2070.0,0.234375,7.812438222269218E-10,2070.0,91.3,80.6551457312355,41.61073825503359,73.06501547987617,2070.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2080.0,0.234375,7.812438222269218E-10,2080.0,91.3,80.6551457312355,41.216216216216246,73.06501547987617,2080.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2090.0,0.234375,7.812438222269218E-10,2090.0,91.3,80.6551457312355,41.216216216216246,73.06501547987617,2090.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2100.0,0.234375,7.812438222269218E-10,2100.0,91.4,80.86541713390649,41.09589041095894,73.29192546583852,2100.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2110.0,0.234375,7.812438222269218E-10,2110.0,91.8,81.65580929200374,42.65734265734269,74.05063291139241,2110.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2120.0,0.234375,7.812438222269218E-10,2120.0,91.5,80.85154314034693,42.5675675675676,72.84345047923323,2120.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2130.0,0.234375,7.812438222269218E-10,2130.0,91.0,79.79344409519534,40.789473684210556,71.69811320754718,2130.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2140.0,0.234375,7.812438222269218E-10,2140.0,90.2,78.11523001339884,35.94771241830068,69.93865030674847,2140.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2150.0,0.234375,7.812438222269218E-10,2150.0,90.10000000000001,77.9067172506137,36.53846153846156,69.72477064220183,2150.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2160.0,0.234375,7.812438222269218E-10,2160.0,90.2,77.98623465775334,35.52631578947371,69.56521739130434,2160.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2170.0,0.25,8.462747145030235E-10,2170.0,90.0,77.36327417602318,33.77483443708611,68.55345911949686,2170.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2180.0,0.25,8.462747145030235E-10,2180.0,89.8,77.01418810506769,32.89473684210529,68.32298136645963,2180.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2190.0,0.25,8.462747145030235E-10,2190.0,89.8,77.01418810506769,32.89473684210529,68.32298136645963,2190.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2200.0,0.25,8.462747145030235E-10,2200.0,89.4,76.17902585699325,31.16883116883119,67.58409785932722,2200.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2210.0,0.25,8.462747145030235E-10,2210.0,89.2,75.79994622210272,31.21019108280257,67.27272727272727,2210.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2220.0,0.25,8.462747145030235E-10,2220.0,88.6,74.29943413666389,27.848101265822805,65.34954407294833,2220.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2230.0,0.25,8.462747145030235E-10,2230.0,88.4,74.15375840002852,26.11464968152868,65.68047337278107,2230.0,16088.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
2240.0,0.25,8.462747145030235E-10,2240.0,88.1,73.50374064837905,24.203821656050973,65.0,2240.0,12568.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2250.0,0.25,8.462747145030235E-10,2250.0,88.0,73.62637362637362,23.566878980891737,65.71428571428571,2250.0,15840.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2260.0,0.25,8.462747145030235E-10,2260.0,88.0,73.66099061014314,25.000000000000018,65.8119658119658,2260.0,15840.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2270.0,0.265625,9.103031415078376E-10,2270.0,88.0,73.66099061014314,25.000000000000018,65.8119658119658,2270.0,15840.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2280.0,0.265625,9.103031415078376E-10,2280.0,87.7,72.94943523698933,23.125000000000014,64.95726495726495,2280.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2290.0,0.265625,9.103031415078376E-10,2290.0,87.5,72.61774370208104,21.383647798742153,64.7887323943662,2290.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2300.0,0.265625,9.103031415078376E-10,2300.0,87.5,72.85747787341596,21.875000000000014,65.4696132596685,2300.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2310.0,0.265625,9.103031415078376E-10,2310.0,87.5,72.75667570418545,21.383647798742153,65.18105849582173,2310.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2320.0,0.265625,9.103031415078376E-10,2320.0,87.5,72.89044268822707,21.875000000000014,65.56473829201101,2320.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2330.0,0.265625,9.103031415078376E-10,2330.0,87.5,72.92309291928049,19.871794871794886,65.65934065934066,2330.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2340.0,0.265625,9.103031415078376E-10,2340.0,87.5,72.98745753628324,20.886075949367104,65.84699453551912,2340.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2350.0,0.265625,9.103031415078376E-10,2350.0,87.6,73.02471284371737,19.480519480519494,65.55555555555556,2350.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2360.0,0.28125,9.743962436914445E-10,2360.0,87.6,73.15552476619328,21.01910828025479,65.93406593406593,2360.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2370.0,0.28125,9.743962436914445E-10,2370.0,87.4,72.91312853365436,22.22222222222224,66.0377358490566,2370.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2380.0,0.28125,9.743962436914445E-10,2380.0,87.4,73.12103215236534,22.6993865030675,66.66666666666666,2380.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2390.0,0.28125,9.743962436914445E-10,2390.0,87.4,73.3674905835056,23.63636363636365,67.44186046511628,2390.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2400.0,0.28125,9.743962436914445E-10,2400.0,87.4,73.56772745390087,22.22222222222224,68.10126582278481,2400.0,15856.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2410.0,0.28125,9.743962436914445E-10,2410.0,87.1,72.9980910278308,19.375000000000014,67.42424242424242,2410.0,16312.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2420.0,0.28125,9.743962436914445E-10,2420.0,86.5,71.86351093363123,16.66666666666668,66.08040201005025,2420.0,16312.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2430.0,0.28125,9.743962436914445E-10,2430.0,85.8,70.53941908713692,14.457831325301216,64.5,2430.0,16312.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2440.0,0.28125,9.743962436914445E-10,2440.0,85.3,69.67821782178217,12.500000000000009,63.703703703703695,2440.0,16312.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2450.0,0.28125,9.743962436914445E-10,2450.0,84.5,68.1442265007152,8.284023668639058,62.00980392156863,2450.0,16312.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2460.0,0.28125,9.743962436914445E-10,2460.0,84.3,67.66886326194398,6.547619047619052,61.13861386138614,2460.0,16320.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2470.0,0.296875,1.0403649260600409E-9,2470.0,84.0,67.10418105858746,6.976744186046516,60.78431372549019,2470.0,16320.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2480.0,0.296875,1.0403649260600409E-9,2480.0,84.0,67.10418105858746,6.976744186046516,60.78431372549019,2480.0,16320.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2490.0,0.296875,1.0403649260600409E-9,2490.0,83.7,66.5402174270043,3.550295857988168,60.43689320388349,2490.0,16320.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2500.0,0.296875,1.0403649260600409E-9,2500.0,83.39999999999999,65.97691349117859,2.35294117647059,60.09615384615385,2500.0,16320.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2510.0,0.296875,1.0403649260600409E-9,2510.0,83.2,65.58886062259582,1.754385964912282,59.71223021582733,2510.0,16328.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2520.0,0.296875,1.0403649260600409E-9,2520.0,83.1,65.5186484942463,4.519774011299438,60.141509433962256,2520.0,16328.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2530.0,0.296875,1.0403649260600409E-9,2530.0,83.0,65.36281433245993,5.027932960893858,60.187353629976585,2530.0,16328.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2540.0,0.296875,1.0403649260600409E-9,2540.0,83.0,65.26302023735575,5.555555555555559,59.71563981042654,2540.0,16328.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2550.0,0.3125,1.1063659460180337E-9,2550.0,82.8,64.83192933671383,6.010928961748638,59.24170616113743,2550.0,16328.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2560.0,0.3125,1.1063659460180337E-9,2560.0,82.8,64.7442729941131,7.027027027027032,58.85167464114832,2560.0,16328.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2570.0,0.3125,1.1063659460180337E-9,2570.0,82.8,64.91457106023269,4.972375690607738,59.624413145539904,2570.0,16328.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2580.0,0.3125,1.1063659460180337E-9,2580.0,82.8,64.89437697724257,4.972375690607738,59.52941176470588,2580.0,16328.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2590.0,0.3125,1.1063659460180337E-9,2590.0,82.8,64.99226573312707,4.444444444444447,60.0,2590.0,16336.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2600.0,0.3125,1.1063659460180337E-9,2600.0,83.39999999999999,66.11691704768126,7.26256983240224,61.21495327102804,2600.0,16336.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2610.0,0.3125,1.1063659460180337E-9,2610.0,83.3,65.82099205082234,6.703910614525144,60.520094562647756,2610.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2620.0,0.3125,1.1063659460180337E-9,2620.0,83.3,65.92281824414769,6.703910614525144,60.981308411214954,2620.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2630.0,0.3125,1.1063659460180337E-9,2630.0,83.3,65.92281824414769,5.649717514124298,60.981308411214954,2630.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2640.0,0.3125,1.1063659460180337E-9,2640.0,83.39999999999999,66.21140263388222,8.791208791208796,61.662817551963045,2640.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2650.0,0.3125,1.1063659460180337E-9,2650.0,83.5,66.27146361406378,8.839779005524868,61.17647058823529,2650.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2660.0,0.3125,1.1063659460180337E-9,2660.0,83.39999999999999,65.97203146972126,11.229946524064177,60.570071258907355,2660.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2670.0,0.328125,1.1724316411548193E-9,2670.0,83.39999999999999,65.92789027959654,12.631578947368377,60.381861575178995,2670.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2680.0,0.328125,1.1724316411548193E-9,2680.0,83.39999999999999,66.03594460994533,11.229946524064177,60.849056603773576,2680.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2690.0,0.328125,1.1724316411548193E-9,2690.0,83.6,66.50545715966277,14.136125654450222,61.6822429906542,2690.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2700.0,0.328125,1.1724316411548193E-9,2700.0,83.7,66.68002191350706,14.659685863874305,61.82669789227165,2700.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2710.0,0.328125,1.1724316411548193E-9,2710.0,83.2,65.58434907303084,10.160427807486636,60.09501187648456,2710.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2720.0,0.328125,1.1724316411548193E-9,2720.0,83.2,65.37624480643672,9.677419354838715,59.22330097087378,2720.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2730.0,0.328125,1.1724316411548193E-9,2730.0,83.0,64.9154669132215,7.6086956521739175,59.13461538461537,2730.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2740.0,0.328125,1.1724316411548193E-9,2740.0,82.89999999999999,64.77277409253843,8.064516129032263,59.188544152744626,2740.0,16344.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
2750.0,0.328125,1.1724316411548193E-9,2750.0,83.0,64.86862933924091,8.602150537634413,59.2326139088729,2750.0,16752.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2760.0,0.34375,1.2401465533508198E-9,2760.0,83.0,64.84232818238972,9.574468085106336,59.13461538461537,2760.0,16752.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2770.0,0.34375,1.2401465533508198E-9,2770.0,83.0,64.84232818238972,9.574468085106336,59.13461538461537,2770.0,16752.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2780.0,0.34375,1.2401465533508198E-9,2780.0,83.2,65.3350940904589,10.160427807486636,60.0,2780.0,17208.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2790.0,0.34375,1.2401465533508198E-9,2790.0,83.2,65.4803977973206,11.578947368421009,60.56338028169014,2790.0,20640.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2800.0,0.34375,1.2401465533508198E-9,2800.0,83.89999999999999,66.91681119157016,16.58031088082898,62.470862470862464,2800.0,20640.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2810.0,0.34375,1.2401465533508198E-9,2810.0,83.89999999999999,66.93909400796746,17.4358974358974,62.558139534883715,2810.0,20640.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2820.0,0.34375,1.2401465533508198E-9,2820.0,84.0,66.99669966996699,17.948717948717913,62.264150943396224,2820.0,20640.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2830.0,0.34375,1.2401465533508198E-9,2830.0,84.1,67.3310047257037,18.461538461538428,63.02325581395348,2830.0,20640.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2840.0,0.359375,1.3374826974338957E-9,2840.0,84.1,67.43805037886546,18.877551020408127,63.44827586206896,2840.0,24080.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2850.0,0.359375,1.3374826974338957E-9,2850.0,84.3,67.910984662677,21.499999999999968,64.23690205011388,2850.0,24080.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2860.0,0.359375,1.3374826974338957E-9,2860.0,84.3,68.04084258181136,21.499999999999968,64.7982062780269,2860.0,24080.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2870.0,0.359375,1.3374826974338957E-9,2870.0,84.39999999999999,68.27204685974617,21.608040201004993,65.17857142857142,2870.0,24080.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2880.0,0.359375,1.3374826974338957E-9,2880.0,84.5,68.41272946623627,21.717171717171684,65.09009009009009,2880.0,24080.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2890.0,0.359375,1.3374826974338957E-9,2890.0,84.39999999999999,68.1613159989387,20.812182741116718,64.62585034013605,2890.0,27528.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2900.0,0.375,1.4487563425468075E-9,2900.0,84.5,68.28060410101094,20.918367346938744,64.53089244851259,2900.0,27528.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2910.0,0.375,1.4487563425468075E-9,2910.0,84.5,68.1777120801511,20.51282051282048,64.12037037037037,2910.0,27528.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2920.0,0.375,1.4487563425468075E-9,2920.0,84.6,68.33100271448548,20.618556701030894,64.18604651162791,2920.0,27528.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2930.0,0.375,1.4487563425468075E-9,2930.0,84.6,68.33100271448548,20.618556701030894,64.18604651162791,2930.0,27528.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2940.0,0.375,1.4487563425468075E-9,2940.0,84.6,68.33100271448548,20.618556701030894,64.18604651162791,2940.0,27528.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2950.0,0.390625,1.5732883993122313E-9,2950.0,84.8,68.7814496087412,20.8333333333333,64.73317865429235,2950.0,30808.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
2960.0,0.390625,1.5732883993122313E-9,2960.0,85.0,69.01389829948273,21.4659685863874,64.45497630331754,2960.0,30808.0,16.0,11.0,11.0,4.0,0.0,0.0,1.0
